price,district,underground,street,house_number,floor,floors_count,total_meters,rooms_count,residential_complex,url
17600000.0,Южнопортовый,Дубровка, Симоновский Вал,19,4,9,43.6,2,,https://www.cian.ru/sale/flat/314605563/
18000000.0,Головинский,Водный стадион,Кронштадтский бульвар,8к2,19,34,33.6,1,Кронштадтский 14,https://www.cian.ru/sale/flat/317641611/
17999000.0,Ярославский,Свиблово,Лосиноостровская ,вл45к2,2,26,74.7,3,Сказочный лес,https://www.cian.ru/sale/flat/302969597/
17900000.0,Пресненский,Москва-Сити,Стрельбищенский переулок,11,1,5,37.0,1,,https://www.cian.ru/sale/flat/315912938/
17900000.0,,Пыхтино, Авиаконструктора Петлякова,13к1,10,17,74.0,3,Солнцево парк,https://www.cian.ru/sale/flat/311433502/
17950000.0,Головинский,Коптево,Михалковская ,48к2,14,20,36.0,1,Михалковский,https://www.cian.ru/sale/flat/316566188/
18000000.0,,Саларьево, Саларьевская,16к3,3,25,60.0,2,Саларьево парк,https://www.cian.ru/sale/flat/317616658/
17900000.0,Печатники,Кожуховская,,1,7,29,37.0,1,Левел Южнопортовая ЖК,https://www.cian.ru/sale/flat/316703767/
17900000.0,Чертаново Центральное,Пражская,Чертановская ,43к3,8,24,48.9,1,Галактика,https://www.cian.ru/sale/flat/316292950/
17940000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9С6,23,44,53.3,2,Sky Garden,https://www.cian.ru/sale/flat/316029186/
17900000.0,Ясенево,Новоясеневская,Соловьиный проезд,14,3,9,54.0,3,,https://www.cian.ru/sale/flat/317465444/
17990000.0,,Рассказовка, Анны Ахматовой,12,10,20,64.5,2,Переделкино Ближнее Город-парк,https://www.cian.ru/sale/flat/315253533/
17990000.0,Даниловский,Автозаводская, Виктора Маслова,2,25,26,38.3,1,RiverSky,https://www.cian.ru/sale/flat/317559268/
18300000.0,Западное Дегунино,Селигерская,Ильменский проезд,14к7,6,13,38.0,1,Селигер Сити,https://www.cian.ru/sale/flat/317338703/
18400000.0,Богородское,Преображенская площадь,Просторная ,7,28,32,41.4,1,Просторная 7,https://www.cian.ru/sale/flat/316777549/
18500000.0,Останкинский,Алексеевская,проспект Мира,97,4,9,42.4,2,,https://www.cian.ru/sale/flat/314839556/
18450000.0,Даниловский,ЗИЛ,18/19/27,18/19/27,16,26,36.3,1,Зиларт ЖК,https://www.cian.ru/sale/flat/317553041/
18500000.0,Басманный,Бауманская,Доброслободская ,14к2,6,14,45.6,2,,https://www.cian.ru/sale/flat/316973850/
18500000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к1,3,43,40.4,1,Sydney City,https://www.cian.ru/sale/flat/316708732/
18500000.0,Обручевский,Новые Черёмушки, Гарибальди,20/29К2,7,9,47.0,2,,https://www.cian.ru/sale/flat/315419765/
18500000.0,Покровское-Стрешнево,Тушинская, Свободы,14,5,5,74.0,3,,https://www.cian.ru/sale/flat/314834804/
18600000.0,Печатники,Перерва,,1,6,7,41.0,2,Квартал на воде ЖК,https://www.cian.ru/sale/flat/311609742/
18536491.0,,Филатов Луг,,9-я фаза,2,19,83.2,3,Первый Московский ЖК,https://www.cian.ru/sale/flat/304057007/
18750000.0,Беговой,Динамо,Ленинградский проспект,33К9,5,5,53.5,2,,https://www.cian.ru/sale/flat/314897469/
18900000.0,,Потапово,бульвар Скандинавский,23к1,2,12,77.9,3,Скандинавия,https://www.cian.ru/sale/flat/317087561/
18990000.0,Даниловский,Тульская,Автозаводская ,26,14,20,39.9,1,FORST,https://www.cian.ru/sale/flat/301363898/
19000000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к1,14,24,34.4,1,Sydney City,https://www.cian.ru/sale/flat/317292090/
19000000.0,,Потапово, Александры Монаховой,98к1,7,9,90.0,3,Бунинские луга,https://www.cian.ru/sale/flat/312193053/
18900000.0,Соколиная гора,Соколиная гора,проспект Буденного,27,2,8,55.0,2,,https://www.cian.ru/sale/flat/315959824/
19300000.0,Гольяново,Черкизовская,,1.3,31,33,50.2,2,Амурский парк ЖК,https://www.cian.ru/sale/flat/317526807/
19300000.0,Свиблово,Ботанический сад,проезд Серебрякова,3,7,9,60.0,2,,https://www.cian.ru/sale/flat/316741191/
19399000.0,Даниловский,ЗИЛ,набережная Марка Шагала,11к2,2,9,40.6,1,Shagal,https://www.cian.ru/sale/flat/317718123/
19500000.0,,Прокшино,проспект Магеллана,2,6,16,70.7,2,Испанские кварталы,https://www.cian.ru/sale/flat/314604900/
19500000.0,Косино-Ухтомский,Лухмановская,Святоозерская ,32,10,16,64.9,2,,https://www.cian.ru/sale/flat/316744255/
19499000.0,Перово,Перово,3-я Владимирская ,23,8,24,57.5,2,,https://www.cian.ru/sale/flat/317756774/
19500000.0,Обручевский,Новые Черёмушки, Архитектора Власова,47,1,12,63.0,3,,https://www.cian.ru/sale/flat/312014835/
19500000.0,Нагатинский затон,Кленовый бульвар,Якорная ,3,3,5,51.1,2,,https://www.cian.ru/sale/flat/316771952/
19500000.0,Южнопортовый,Кожуховская, Трофимова,31,2,8,55.4,2,,https://www.cian.ru/sale/flat/316332723/
19400000.0,Бескудниковский,Селигерская,Коровинское шоссе,12,11,17,66.5,2,,https://www.cian.ru/sale/flat/316778979/
19500000.0,Ростокино,Ростокино,проспект Мира,188А,5,5,64.7,3,,https://www.cian.ru/sale/flat/317604120/
19800000.0,Обручевский,Новаторская, Новаторов,40К2,11,16,54.0,2,,https://www.cian.ru/sale/flat/316418780/
19900000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9,4,43,64.9,2,Sky Garden,https://www.cian.ru/sale/flat/317607864/
19900000.0,Ховрино,Моссельмаш,Онежская ,51к1,7,17,71.0,3,,https://www.cian.ru/sale/flat/316267113/
19900000.0,Головинский,Коптево,Лихоборская набережная,4К2,5,5,72.5,3,,https://www.cian.ru/sale/flat/316010922/
19990000.0,Войковский,Водный стадион,Нарвская ,1Ак4,6,25,60.5,2,Головино,https://www.cian.ru/sale/flat/317456604/
19800000.0,Котловка,Крымская,Севастопольский проспект,22А,40,42,44.8,2,Eniteo,https://www.cian.ru/sale/flat/317331711/
19900000.0,,Саларьево, Саларьевская,16к3,8,15,66.8,2,Саларьево парк,https://www.cian.ru/sale/flat/316210989/
19850000.0,Пресненский,Белорусская,,,6,26,27.0,1,Republic,https://www.cian.ru/sale/flat/317280519/
20100000.0,Южнопортовый,Дубровка,,,10,12,51.5,2,Майприорити Дубровка ЖК,https://www.cian.ru/sale/flat/317515502/
20000000.0,Можайский,Давыдково,,4.2,11,14,45.0,2,Верейская 41 ЖК,https://www.cian.ru/sale/flat/317778828/
20200000.0,Очаково-Матвеевское,Аминьевская,Очаковское шоссе,5к4,28,33,42.0,1,Матвеевский парк,https://www.cian.ru/sale/flat/317711265/
20500000.0,Котловка,Нагорная,Нагорная ,15К4,10,17,51.6,2,,https://www.cian.ru/sale/flat/317762196/
20500000.0,Черемушки,Зюзино, Обручева,65/54,7,16,65.0,3,,https://www.cian.ru/sale/flat/315834927/
20500000.0,Можайский,Рабочий посёлок,переулок 2-й Петра Алексеева,5,14,28,38.0,1,Кутузов Град,https://www.cian.ru/sale/flat/315353756/
20499000.0,Солнцево,Солнцево,Производственная ,12к2,7,16,55.0,2,Лучи,https://www.cian.ru/sale/flat/317746571/
20490000.0,Левобережный,Беломорская,Смольная ,61К1,7,24,52.1,2,,https://www.cian.ru/sale/flat/314849536/
20500000.0,Северное Медведково,Медведково,Широкая ,16,9,9,60.0,3,,https://www.cian.ru/sale/flat/317421688/
20500000.0,Крылатское,Крылатское,Рублевское шоссе,70к2,19,23,70.0,2,Крылатский,https://www.cian.ru/sale/flat/317060483/
20500000.0,Коньково,Беляево, Бутлерова,6,2,17,49.5,2,,https://www.cian.ru/sale/flat/315813343/
20400000.0,Таганский,Москва-Товарная,Рабочая ,16,2,19,60.7,2,,https://www.cian.ru/sale/flat/315170720/
20500000.0,Нижегородский,Нижегородская,Перовское шоссе,6,2,17,76.4,3,,https://www.cian.ru/sale/flat/316627168/
20700000.0,Теплый Стан,Тропарёво,Ленинский проспект,127,4,17,53.2,2,,https://www.cian.ru/sale/flat/317652905/
20799999.0,Очаково-Матвеевское,Аминьевская,,к4,33,45,41.3,2,Левел Мичуринский ЖК,https://www.cian.ru/sale/flat/304427978/
20700000.0,Богородское,Бульвар Рокоссовского,3-я Гражданская ,21,15,22,67.5,3,Парковый квартал ,https://www.cian.ru/sale/flat/315529382/
20700000.0,Богородское,Бульвар Рокоссовского,3-я Гражданская ,21,15,22,67.5,2,Парковый квартал ,https://www.cian.ru/sale/flat/317594815/
20600000.0,Головинский,Моссельмаш,Солнечногорская ,5К1,2,5,77.1,3,,https://www.cian.ru/sale/flat/317782124/
20990000.0,Головинский,Водный стадион,Кронштадтский бульвар,9к6,9,34,47.0,1,Кронштадтский 9,https://www.cian.ru/sale/flat/316108460/
20950000.0,Западное Дегунино,Верхние Лихоборы,Дмитровское шоссе,75/77,14,31,52.3,2,Kinetik,https://www.cian.ru/sale/flat/314728928/
20990000.0,Обручевский,Калужская, Академика Волгина,2,22,46,43.7,2,Архитектор,https://www.cian.ru/sale/flat/316166616/
20900000.0,Лефортово,Авиамоторная,Авиамоторная ,28/4,1,6,78.6,3,,https://www.cian.ru/sale/flat/315959331/
20900000.0,Сокол,Панфиловская, Панфилова,10,7,8,60.0,2,,https://www.cian.ru/sale/flat/313656228/
20800000.0,Южнопортовый,Угрешская,Волгоградский проспект,32/5к3,12,30,41.3,1,Метрополия,https://www.cian.ru/sale/flat/316866188/
20800000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9С6,2,30,75.4,2,Sky Garden,https://www.cian.ru/sale/flat/308356673/
20990000.0,,Саларьево, Саларьевская,14к2,7,25,68.7,2,Саларьево парк,https://www.cian.ru/sale/flat/313729951/
20900000.0,Ломоносовский,Проспект Вернадского,проспект Вернадского,33,2,8,42.2,2,,https://www.cian.ru/sale/flat/317366360/
21000000.0,Ярославский,Свиблово, Красная Сосна,3,15,22,53.0,2,Настроение,https://www.cian.ru/sale/flat/317516265/
21000000.0,Бутырский,Бутырская, Добролюбова,8к2,7,27,46.1,2,Руставели 14,https://www.cian.ru/sale/flat/317288216/
21000000.0,Хорошево-Мневники,Бульвар Генерала Карбышева, Маршала Тухачевского,42К3,12,12,60.6,3,,https://www.cian.ru/sale/flat/317422534/
21100000.0,Можайский,Рабочий посёлок,,2.2,13,14,54.2,2,Верейская 41 ЖК,https://www.cian.ru/sale/flat/317778265/
21000000.0,Фили-Давыдково,Славянский бульвар,Славянский бульвар,9К1,8,13,63.9,3,,https://www.cian.ru/sale/flat/317766107/
21200000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к5,2,41,43.0,1,Сердце Столицы,https://www.cian.ru/sale/flat/315861614/
21000000.0,,Коммунарка,,20А,10,17,79.58,2,Коммунарка,https://www.cian.ru/sale/flat/315311368/
21199000.0,Савеловский,Дмитровская,Башиловская ,28,1,5,82.0,3,,https://www.cian.ru/sale/flat/314746780/
21000000.0,Покровское-Стрешнево,Трикотажная,,,41,43,64.9,3,Скай Гарден ЖК,https://www.cian.ru/sale/flat/303087795/
21000000.0,Войковский,Войковская, Космонавта Волкова,7,6,9,47.6,2,,https://www.cian.ru/sale/flat/315488537/
21250000.0,Отрадное,Отрадное,Алтуфьевское шоссе,34К2,6,17,76.2,3,,https://www.cian.ru/sale/flat/315960300/
21300000.0,Хорошево-Мневники,Хорошёво,,,4,57,36.38,1,Джойс ЖК,https://www.cian.ru/sale/flat/317760786/
21300000.0,Ново-Переделкино,Боровское шоссе,Боровское шоссе,18К2,8,14,75.0,3,,https://www.cian.ru/sale/flat/315415841/
21500000.0,,Пыхтино, Летчика Грицевца,11,16,17,84.0,3,Солнцево парк,https://www.cian.ru/sale/flat/313631915/
21490000.0,Проспект Вернадского,Проспект Вернадского, Коштоянца,15,10,12,47.0,2,,https://www.cian.ru/sale/flat/314190570/
21500000.0,,Рассказовка, Бориса Пастернака,14,9,12,84.0,3,Переделкино Ближнее Город-парк,https://www.cian.ru/sale/flat/316944011/
21500000.0,Даниловский,Технопарк, Мустая Карима,12,8,10,37.1,2,WOW,https://www.cian.ru/sale/flat/317455477/
21500000.0,,Прокшино,бульвар Веласкеса,5к2,2,9,73.0,3,Испанские кварталы,https://www.cian.ru/sale/flat/316983279/
21500000.0,Тропарево-Никулино,Озёрная,Никулинская ,19,5,22,59.4,2,,https://www.cian.ru/sale/flat/313861778/
21500000.0,Люблино,Люблино,Белореченская ,6,3,17,85.0,3,,https://www.cian.ru/sale/flat/309937194/
21490000.0,Щукино,Октябрьское поле, Маршала Бирюзова,35К1,5,5,59.7,3,,https://www.cian.ru/sale/flat/316772338/
21580000.0,Очаково-Матвеевское,Аминьевская,Большая Очаковская ,1,18,25,58.0,2,Мичурино,https://www.cian.ru/sale/flat/316450361/
21500000.0,Останкинский,Алексеевская,,,3,24,39.37,1,АйЛав ЖК,https://www.cian.ru/sale/flat/315391674/
21990000.0,Метрогородок,Бульвар Рокоссовского,Открытое шоссе,18Ак4,30,33,71.0,3,Лосиноостровский парк,https://www.cian.ru/sale/flat/317201383/
21999999.0,Очаково-Матвеевское,Аминьевская,Очаковское шоссе,5к6,3,34,61.0,2,Матвеевский парк,https://www.cian.ru/sale/flat/315461712/
22000000.0,Покровское-Стрешнево,Спартак,Волоколамское шоссе,71к2,19,19,39.0,1,Город на Реке Тушино-2018,https://www.cian.ru/sale/flat/315796422/
22000000.0,Можайский,Рабочий посёлок,переулок 2-й Петра Алексеева,5,4,29,60.4,2,Кутузов Град,https://www.cian.ru/sale/flat/317021370/
22000000.0,Кунцево,Молодёжная,Ярцевская ,33к2,17,25,58.9,2,,https://www.cian.ru/sale/flat/315487434/
21999999.0,Коптево,Коптево,бульвар Матроса Железняка,10,2,5,70.1,3,,https://www.cian.ru/sale/flat/317508591/
22000000.0,Марфино,Улица Милашенкова,Большая Марфинская ,4к1,8,15,53.1,2,,https://www.cian.ru/sale/flat/317393511/
21900000.0,Коптево,Красный Балтиец,Большая Академическая ,15К1,3,14,69.5,2,,https://www.cian.ru/sale/flat/316493229/
22000000.0,Западное Дегунино,Верхние Лихоборы, Летчика Осканова,6,8,24,50.0,3,Тринити-2,https://www.cian.ru/sale/flat/314942127/
21950000.0,Даниловский,Пролетарская,1-й Павелецкий проезд,1/42К1,2,5,54.7,2,,https://www.cian.ru/sale/flat/316333450/
21950000.0,Даниловский,Дубровка, Симоновский Вал,26К2,6,8,69.6,3,,https://www.cian.ru/sale/flat/316279719/
22300000.0,Крылатское,Крылатское,Осенний бульвар,20К1,2,17,73.8,3,,https://www.cian.ru/sale/flat/310554429/
22500000.0,Лефортово,Серп и Молот,Танковый проезд,3,4,8,63.0,2,,https://www.cian.ru/sale/flat/317117287/
22500000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9С9,28,30,75.7,3,Sky Garden,https://www.cian.ru/sale/flat/303283404/
22700000.0,Академический,Академическая,Большая Черемушкинская ,30К2,1,5,65.9,2,,https://www.cian.ru/sale/flat/315623057/
22650000.0,Тимирязевский,Гражданская,Астрадамская ,1К3,4,5,72.0,3,,https://www.cian.ru/sale/flat/312628187/
22700000.0,Нижегородский,Нижегородская,Перовское шоссе,2к3,27,27,77.2,3,Перовское 2,https://www.cian.ru/sale/flat/315130595/
22800000.0,Покровское-Стрешнево,Тушинская, Николая Озерова,2к1,2,18,59.6,2,Волоколамское шоссе,https://www.cian.ru/sale/flat/317621326/
22900000.0,Соколиная гора,Шоссе Энтузиастов,проспект Буденного,51к1,15,32,62.4,2,Золотая звезда,https://www.cian.ru/sale/flat/314516647/
22750000.0,Нижегородский,Калитники,Смирновская ,6,3,5,78.3,3,,https://www.cian.ru/sale/flat/316642368/
23230000.0,Кунцево,Молодёжная,Истринская ,5,3,12,62.4,2,,https://www.cian.ru/sale/flat/314748965/
23000000.0,Нагатино-Садовники,Коломенская,Высокая ,12,16,17,51.8,2,,https://www.cian.ru/sale/flat/316059080/
23000000.0,Гагаринский,Ленинский проспект,Ленинский проспект,45,3,8,54.4,2,,https://www.cian.ru/sale/flat/317496508/
23200000.0,Лефортово,Авиамоторная, Крузенштерна,10к1,2,29,42.2,1,Символ,https://www.cian.ru/sale/flat/315608409/
23300000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9С9,36,44,64.9,3,Sky Garden,https://www.cian.ru/sale/flat/317314626/
23490000.0,Коптево,Коптево,Коптевская ,83К2,5,5,93.4,3,,https://www.cian.ru/sale/flat/314115343/
23900000.0,Покровское-Стрешнево,Трикотажная,Волоколамское шоссе,95/2к7,24,54,61.4,2,City Bay,https://www.cian.ru/sale/flat/317001825/
23700000.0,Хорошево-Мневники,Народное Ополчение, Генерала Глаголева,14Ак1,22,49,42.0,2,CRYSTAL Трилогия,https://www.cian.ru/sale/flat/315100086/
23800000.0,Даниловский,Технопарк,проспект Лихачева,12к2,6,20,36.2,1,Квартал на набережной NOW,https://www.cian.ru/sale/flat/316106135/
23990000.0,Фили-Давыдково,Славянский бульвар, Герасима Курина,16,3,22,57.2,2,,https://www.cian.ru/sale/flat/317723015/
24000000.0,Можайский,Кунцевская,Можайское шоссе,11,3,5,58.0,2,,https://www.cian.ru/sale/flat/317713232/
23990000.0,Пресненский,Москва-Сити,Шмитовский проезд,39к8,22,32,30.1,1,Headliner,https://www.cian.ru/sale/flat/316707751/
24000000.0,Фили-Давыдково,Кунцевская,Кастанаевская ,65,20,25,61.3,2,,https://www.cian.ru/sale/flat/315643090/
23990000.0,Покровское-Стрешнево,Трикотажная,Строительный проезд,9,11,44,67.2,2,Sky Garden,https://www.cian.ru/sale/flat/315640666/
24000000.0,Крылатское,Крылатское,Осенний бульвар,10К1,1,17,74.4,3,,https://www.cian.ru/sale/flat/317701946/
24250000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к3,15,29,40.9,1,Sydney City,https://www.cian.ru/sale/flat/316499611/
24500000.0,Замоскворечье,Павелецкая,3-й Монетчиковский переулок,17,5,12,45.1,2,,https://www.cian.ru/sale/flat/317165066/
24490000.0,Хорошево-Мневники,Шелепиха,к2/2,к2/2,12,45,48.0,1,Сидней Сити ЖК,https://www.cian.ru/sale/flat/316921009/
24500000.0,Пресненский,Улица 1905 года, 1905 года,3,2,8,51.9,2,,https://www.cian.ru/sale/flat/314995500/
24490000.0,Метрогородок,Бульвар Рокоссовского,Тагильская ,2к1,19,25,59.8,2,Сиреневый парк,https://www.cian.ru/sale/flat/317780317/
24500000.0,Щукино,Октябрьское поле, Расплетина,2к1,9,19,38.3,1,Театральный квартал,https://www.cian.ru/sale/flat/312102112/
24699000.0,Южнопортовый,Угрешская,Волгоградский проспект,32/3к6,16,30,55.0,3,Метрополия,https://www.cian.ru/sale/flat/313023435/
24850000.0,Ростокино,Ботанический сад, Вильгельма Пика,1,5,39,41.4,1,Режиссёр,https://www.cian.ru/sale/flat/317065635/
25000000.0,Ховрино,Ховрино, Дыбенко,7/1,18,30,40.3,1,Discovery Park,https://www.cian.ru/sale/flat/317569862/
24990000.0,Бескудниковский,Яхромская,Бескудниковский бульвар,50/1,7,10,73.9,3,,https://www.cian.ru/sale/flat/316407915/
25000000.0,Марьино,Братиславская,Братиславская ,8,12,12,75.4,3,,https://www.cian.ru/sale/flat/316561371/
24999999.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к3,25,30,41.5,1,Sydney City,https://www.cian.ru/sale/flat/317704139/
24999999.0,Москворечье-Сабурово,Борисово, Борисовские Пруды,25К1,9,17,76.5,3,,https://www.cian.ru/sale/flat/303849492/
24900000.0,Басманный,Бауманская,Малая Почтовая ,12,19,19,42.0,2,MYPRIORITY Basmanny,https://www.cian.ru/sale/flat/317469650/
25000000.0,Хорошево-Мневники,Терехово , Нижние Мневники,,3,13,37.0,1,Остров,https://www.cian.ru/sale/flat/297949006/
25000000.0,Даниловский,Технопарк, Мустая Карима,12,6,12,41.1,1,WOW,https://www.cian.ru/sale/flat/317293154/
24900000.0,Лефортово,Серп и Молот,проезд Шелихова,1к1,3,14,42.0,2,Символ,https://www.cian.ru/sale/flat/316282341/
25900000.0,Очаково-Матвеевское,Аминьевская,,,20,37,51.8,2,Левел Мичуринский ЖК,https://www.cian.ru/sale/flat/317668071/
25800000.0,Южное Бутово,Улица Скобелевская, Поляны,5Ак2,14,33,91.0,3,Столичные поляны,https://www.cian.ru/sale/flat/317504729/
26000000.0,Гагаринский,Вавиловская,Ленинский проспект,66,3,6,52.0,2,,https://www.cian.ru/sale/flat/316577142/
25999999.0,Хорошево-Мневники,Октябрьское поле,3-я Хорошевская ,27к3,6,22,47.4,2,Хорошевский,https://www.cian.ru/sale/flat/317623774/
26000000.0,Раменки,Поклонная,3-й Сетуньский проезд,10,5,34,39.1,1,hideOUT,https://www.cian.ru/sale/flat/314894250/
26000000.0,Свиблово,Свиблово,Снежная ,вл22к3,4,16,49.2,2,The Lake,https://www.cian.ru/sale/flat/315354171/
26000000.0,Раменки,Аминьевская,проспект Генерала Дорохова,49к2,14,52,55.0,2,Will Towers,https://www.cian.ru/sale/flat/316891431/
26000000.0,Басманный,Чкаловская, Воронцово Поле,,3,8,57.0,2,,https://www.cian.ru/sale/flat/315097970/
25990000.0,Сокол,Сокол,Новопесчаная ,11/6,4,5,62.0,3,,https://www.cian.ru/sale/flat/314699443/
26000000.0,Покровское-Стрешнево,Спартак,Летная ,95Бк2,8,21,43.0,1,ÁLIA,https://www.cian.ru/sale/flat/317294027/
25999000.0,Кунцево,Молодёжная, Академика Павлова,40,14,26,60.2,2,Академика Павлова,https://www.cian.ru/sale/flat/314795864/
26000000.0,Алексеевский,Алексеевская,Маломосковская ,2К1,7,8,57.0,2,,https://www.cian.ru/sale/flat/315353932/
26300000.0,Ростокино,Ботанический сад, Сергея Эйзенштейна,8С9,15,48,47.0,1,,https://www.cian.ru/sale/flat/314580697/
26500000.0,Западное Дегунино,Верхние Лихоборы,Дмитровское шоссе,75/77,6,31,66.46,3,Kinetik,https://www.cian.ru/sale/flat/317488743/
26500000.0,Восточное Измайлово,Первомайская,Измайловский бульвар,48,8,17,75.0,3,,https://www.cian.ru/sale/flat/316010912/
26499999.0,Солнцево,Мещерская,Боровское шоссе,2к3,13,25,80.4,3,Мещерский лес,https://www.cian.ru/sale/flat/317770065/
26795258.0,Хорошевский,Полежаевская,9Ак6,9Ак6,23,27,53.5,2,Зорге 9 ЖК,https://www.cian.ru/sale/flat/317514038/
26990000.0,,Сосенки, Ясеневая,3,7,8,60.4,2,Дубровка,https://www.cian.ru/sale/flat/316410248/
26800000.0,Академический,Академическая,Профсоюзная ,2/22,2,19,45.8,2,Level Академическая,https://www.cian.ru/sale/flat/315872187/
26999000.0,Южнопортовый,Дубровка,Шарикоподшипниковская ,40,8,10,82.0,3,,https://www.cian.ru/sale/flat/313378158/
26950000.0,Обручевский,Калужская, Академика Волгина,2,22,46,73.2,2,Архитектор,https://www.cian.ru/sale/flat/316293162/
26900000.0,Марьино,Братиславская,Братиславская ,8,11,17,82.0,3,,https://www.cian.ru/sale/flat/316571366/
27000000.0,Крылатское,Крылатское,Осенний бульвар,6,13,17,73.0,3,,https://www.cian.ru/sale/flat/317705995/
27000000.0,Южнопортовый,Угрешская,Волгоградский проспект,32/3к1,2,30,60.8,2,Метрополия,https://www.cian.ru/sale/flat/317494502/
27000000.0,Раменки,Мичуринский проспект, Раменки,16,2,17,73.9,3,,https://www.cian.ru/sale/flat/317362574/
27500000.0,Раменки,Поклонная,2-й Сетуньский проезд,13К2,3,23,87.1,3,,https://www.cian.ru/sale/flat/312012448/
27500000.0,Даниловский,Тульская,Автозаводская ,26/1,15,20,39.0,2,FORST,https://www.cian.ru/sale/flat/316132318/
27499000.0,Обручевский,Калужская, Академика Волгина,2,21,47,63.8,2,Архитектор,https://www.cian.ru/sale/flat/316119922/
27500000.0,Останкинский,Алексеевская, Годовикова,11к5,12,33,64.0,2,iLove,https://www.cian.ru/sale/flat/315754946/
27650000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к1,9,43,43.5,1,Sydney City,https://www.cian.ru/sale/flat/316207341/
28000000.0,Тимирязевский,Дмитровская,Дмитровский проезд,1,15,59,57.0,2,D1,https://www.cian.ru/sale/flat/317602335/
28300000.0,Даниловский,Технопарк,проспект Лихачева,12к4,9,12,42.0,2,Квартал на набережной NOW,https://www.cian.ru/sale/flat/317245646/
28500000.0,Бутырский,Савёловская,Бутырская ,4,9,15,73.9,3,,https://www.cian.ru/sale/flat/317769958/
28499999.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к3,17,30,48.3,2,Sydney City,https://www.cian.ru/sale/flat/317704142/
28500000.0,Ростокино,Ботанический сад, Вильгельма Пика,1,14,48,60.0,2,Режиссёр,https://www.cian.ru/sale/flat/317566123/
28800000.0,Академический,Крымская,Большая Черемушкинская ,2К5,12,14,80.9,3,,https://www.cian.ru/sale/flat/314483553/
29000000.0,Бутырский,Дмитровская, Руставели,3К3,1,3,78.9,3,,https://www.cian.ru/sale/flat/317066227/
28999000.0,Хорошевский,Полежаевская,Хорошевское шоссе,25Ак2,6,23,37.0,1,Династия,https://www.cian.ru/sale/flat/316286123/
28999000.0,Чертаново Южное,Лесопарковая,Варшавское шоссе,170Ек4,22,26,96.8,3,Зеленая Вертикаль,https://www.cian.ru/sale/flat/315796614/
28990000.0,Обручевский,Калужская, Академика Волгина,2,24,47,59.0,2,Архитектор,https://www.cian.ru/sale/flat/315451959/
29000000.0,Нагатино-Садовники,Нагатинская,Варшавское шоссе,37АК1,12,28,64.6,3,Rotterdam,https://www.cian.ru/sale/flat/301737279/
29000000.0,Хамовники,Спортивная,Учебный переулок,1,4,9,50.0,2,,https://www.cian.ru/sale/flat/317155824/
29200000.0,Хамовники,Фрунзенская,2-я Фрунзенская ,7,8,8,42.7,2,,https://www.cian.ru/sale/flat/317461027/
28950000.0,Дорогомилово,Кутузовская,Кутузовский проспект,30,5,10,40.4,1,,https://www.cian.ru/sale/flat/308837547/
29500000.0,Даниловский,Технопарк,проспект Лихачева,12к3,3,20,70.0,3,Квартал на набережной NOW,https://www.cian.ru/sale/flat/315053627/
29500000.0,Хорошево-Мневники,Звенигородская,к2/1,к2/1,12,20,58.3,1,Сидней Сити ЖК,https://www.cian.ru/sale/flat/304882628/
30000000.0,Раменки,Аминьевская, Лобачевского,120к1,31,39,67.8,2,Крылья,https://www.cian.ru/sale/flat/317698473/
29900000.0,Пресненский,Баррикадная,Зоологическая ,12К2,2,16,54.0,2,,https://www.cian.ru/sale/flat/316484959/
30000000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к3,15,24,50.3,2,Sydney City,https://www.cian.ru/sale/flat/315860318/
29900000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,14,41,48.0,1,Hide,https://www.cian.ru/sale/flat/316213381/
30000000.0,Тимирязевский,Тимирязевская,Тимирязевская ,14,7,8,82.5,2,,https://www.cian.ru/sale/flat/316737928/
30000000.0,Филевский парк,Фили,Береговой проезд,1А,16,28,65.8,2,мой адрес На Береговом,https://www.cian.ru/sale/flat/313483842/
29990000.0,Хорошево-Мневники,Шелепиха,к2/2,к2/2,3,44,57.0,2,Сидней Сити ЖК,https://www.cian.ru/sale/flat/305210252/
30390000.0,Беговой,Динамо,Ленинградский проспект,29к4,12,13,42.8,2,Царская площадь,https://www.cian.ru/sale/flat/315039048/
30500000.0,Хорошево-Мневники,Шелепиха,к5/2,к5/2,22,43,73.0,2,Сидней Сити ЖК,https://www.cian.ru/sale/flat/316692584/
30500000.0,Очаково-Матвеевское,Матвеевская,Нежинская ,5к2,14,26,46.0,2,Городские резиденции SPIRES,https://www.cian.ru/sale/flat/306311189/
